220.48851776123047,-0.786468505859375,-48.12696838378906,-0.45389029383659363,44.548973083496094,97.88586729764938,0,0,0,0,0,0
220.48851776123047,-0.786468505859375,-48.12696838378906,-0.45389029383659363,44.548973083496094,97.88586729764938,0,0,0,0,0,0
220.48851776123047,-0.786468505859375,-15.174674987792969,-0.45389029383659363,44.548973083496094,97.88586729764938,0,0,0,0,0,0
220.48851776123047,-0.786468505859375,-15.174674987792969,28.179752349853516,44.548973083496094,97.88586729764938,0,0,0,0,0,0
220.48851776123047,-0.786468505859375,-15.174674987792969,28.179752349853516,74.32050323486328,97.88586729764938,0,0,0,0,0,0
220.48851776123047,-0.786468505859375,-15.174674987792969,28.179752349853516,74.32050323486328,30.882526397705078,0,0,0,0,0,0
220.48851776123047,-0.786468505859375,-15.1746826171875,28.179752349853516,74.32050323486328,30.882526397705078,0,0,0,0,0,0
220.48851776123047,-0.786468505859375,-15.1746826171875,28.179765701293945,74.32050323486328,30.882526397705078,0,0,0,0,0,0
220.48851776123047,-0.786468505859375,-15.1746826171875,28.179765701293945,74.32049560546875,30.882526397705078,0,0,0,0,0,0
220.48851776123047,-0.786468505859375,-15.1746826171875,28.179765701293945,74.32049560546875,30.882497787475586,0,0,0,0,0,0
171.18830966949463,-0.786468505859375,-15.1746826171875,28.179765701293945,74.32049560546875,30.882497787475586,0,0,0,0,0,0
171.18830966949463,-0.7864761352539062,-15.1746826171875,28.179765701293945,74.32049560546875,30.882497787475586,0,0,0,0,0,0
171.18830966949463,-0.7864761352539062,-15.1746826171875,28.179765701293945,74.32050323486328,30.882497787475586,0,0,0,0,0,0
171.18830966949463,-0.7864761352539062,-15.1746826171875,28.179765701293945,74.32048797607422,30.882497787475586,0,0,0,0,0,0
171.18830966949463,-0.7864761352539062,-15.1746826171875,28.179765701293945,74.32050323486328,30.882497787475586,0,0,0,0,0,0
171.18830966949463,-0.7864761352539062,-15.174674987792969,28.179765701293945,74.32050323486328,30.882497787475586,0,0,0,0,0,0
171.18830966949463,-0.7864761352539062,-15.174667358398438,28.179765701293945,74.32050323486328,30.882497787475586,0,0,0,0,0,0
171.18830966949463,-0.7864761352539062,-15.174667358398438,28.179752349853516,74.32050323486328,30.882497787475586,0,0,0,0,0,0
171.18830966949463,-0.7864761352539062,-15.174667358398438,28.179752349853516,74.32050323486328,30.882526397705078,0,0,0,0,0,0
171.18830966949463,-0.7864761352539062,-15.174667358398438,28.179752349853516,74.32048797607422,30.882526397705078,0,0,0,0,0,0
171.18830966949463,-0.7864761352539062,-15.174667358398438,28.179752349853516,74.32050323486328,30.882526397705078,0,0,0,0,0,0
171.18830966949463,-0.7864761352539062,-15.174667358398438,28.179752349853516,74.32050323486328,30.88256072998047,0,0,0,0,0,0
171.18830966949463,-0.7864761352539062,-15.174667358398438,28.179752349853516,74.32050323486328,30.882497787475586,0,0,0,0,0,0
